koi_period,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_model_snr,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_eqt,target,lightcurve_file
38.103908,961.1,4.08,456.0,5250.0,0.771,20.3,0.2216078326249602,4.08,181.736685614627,14.752665271662416,456.0,1,/content/drive/MyDrive/Data/kepler_3440978_lightcurve.csv
77.66967809,,,,,,,0.3562649489092248,,,,,0,/content/drive/MyDrive/Data/kepler_3428359_lightcurve.csv
0.89486317,172.0,1.19,1764.0,5764.0,0.863,16.1,0.0181736927893755,1.19,1.9033723546493149,6.22717753461794,1764.0,0,/content/drive/MyDrive/Data/kepler_5217574_lightcurve.csv
26.951237675,86749.0,146.33,1082.0,6675.0,2.747,1451.7,0.1759237885113125,146.33,102738561.02158023,180.77640073452451,1082.0,0,/content/drive/MyDrive/Data/kepler_4931073_lightcurve.csv
294.202469,248.2,2.61,401.0,6897.0,1.635,5.2,0.8657044202998488,2.61,34.799249447178376,10.790876686632709,401.0,0,/content/drive/MyDrive/Data/kepler_5211631_lightcurve.csv
2.53470797,328.2,50.25,2117.0,6440.0,2.254,99.5,0.0363823471327145,50.25,1968808.3587865296,85.54677084565212,2117.0,0,/content/drive/MyDrive/Data/kepler_4372961_lightcurve.csv
33.4698571,370.7,2.45,609.0,5912.0,1.094,23.2,0.2032550439240273,2.45,27.5368660591045,10.323444648655933,609.0,1,/content/drive/MyDrive/Data/kepler_4454934_lightcurve.csv
0.73240662,329.0,3.65,3191.0,7392.0,1.772,15.3,0.0159015795813529,3.65,120.36039337773666,13.646251769353574,3191.0,0,/content/drive/MyDrive/Data/kepler_5097278_lightcurve.csv
11.87290814,332.7,2.25,863.0,6147.0,1.04,84.7,0.1018537050142529,2.25,20.094412673917667,9.726041922308214,863.0,1,/content/drive/MyDrive/Data/kepler_4141376_lightcurve.csv
8.58599537,818.0,39.03,2319.0,4805.0,13.941,36.9,0.082060191529562,39.03,772991.3601057531,71.67824451542903,2319.0,0,/content/drive/MyDrive/Data/kepler_3869326_lightcurve.csv
7.81153999,912.8,23.56,718.0,5150.0,0.71,41.3,0.0770483246725664,23.56,119412.16121769667,50.34207064740208,718.0,0,/content/drive/MyDrive/Data/kepler_2021440_lightcurve.csv
2.115510941,415160.0,191.42,2701.0,7563.0,2.638,1351.5,0.0322514276127082,191.42,277557555.5523598,218.17224111665928,2701.0,0,/content/drive/MyDrive/Data/kepler_3327980_lightcurve.csv
2.636899795,426.2,49.84,1179.0,5524.0,0.847,27.6,0.0373537760431147,49.84,1910023.5610462388,85.05757525166476,1179.0,0,/content/drive/MyDrive/Data/kepler_5471059_lightcurve.csv
12.4249559,110.4,0.88,703.0,5524.0,0.847,17.6,0.1049869527012751,0.88,0.6231403687447877,5.0413429801221925,703.0,0,/content/drive/MyDrive/Data/kepler_5471059_lightcurve.csv
1.874967748,31526.0,378.99,4440.0,4588.0,18.328,1566.6,0.0297578324449186,378.99,3474742915.888686,351.9231206895715,4440.0,0,/content/drive/MyDrive/Data/kepler_4758368_lightcurve.csv
10.306982793,341790.0,81.21,960.0,5912.0,1.217,3691.9,0.0926886294195537,81.21,11629343.237486647,119.71126825008292,960.0,0,/content/drive/MyDrive/Data/kepler_2306740_lightcurve.csv
308.185801,708.7,2.12,230.0,5380.0,0.813,9.5,0.8929226581007138,2.12,16.122882369421912,9.329180098594328,230.0,0,/content/drive/MyDrive/Data/kepler_3533483_lightcurve.csv
50.563697,50.5,1.57,761.0,6759.0,2.022,6.8,0.2676073103647351,1.57,5.306751042725457,7.56028436957376,761.0,1,/content/drive/MyDrive/Data/kepler_5460434_lightcurve.csv
1.873380717,538720.0,89.79,1669.0,5992.0,1.171,1513.7,0.0297410381053947,89.79,16863336.05458729,128.4304353145805,1669.0,0,/content/drive/MyDrive/Data/kepler_3338660_lightcurve.csv
38.168652,90.6,1.4,696.0,6164.0,1.465,8.3,0.2218587905656491,1.4,3.47275169540782,6.977470346813867,696.0,1,/content/drive/MyDrive/Data/kepler_1429589_lightcurve.csv
35.6364022,452.6,1.99,537.0,5926.0,0.887,15.7,0.2119343379582065,1.99,12.757229918530028,8.924944579533348,537.0,1,/content/drive/MyDrive/Data/kepler_4830605_lightcurve.csv
20.4222447,189.3,1.78,785.0,6119.0,1.299,34.7,0.1462203245046909,1.78,8.444112457423257,8.254720561385994,785.0,1,/content/drive/MyDrive/Data/kepler_4741126_lightcurve.csv
7.63846084,71.7,1.12,1089.0,6119.0,1.299,16.6,0.0759059809805466,1.12,1.5209210961543589,5.968442172180722,1089.0,1,/content/drive/MyDrive/Data/kepler_4741126_lightcurve.csv
4.393157678,447.2,1.41,807.0,4799.0,0.692,63.0,0.0524956463190335,1.41,3.5654201684825355,7.0123204344674,807.0,1,/content/drive/MyDrive/Data/kepler_3239945_lightcurve.csv
1071.232624,19046.0,9.27,129.0,4799.0,0.692,544.2,2.048933925065322,9.27,3786.125593805912,26.20379471315616,129.0,1,/content/drive/MyDrive/Data/kepler_3239945_lightcurve.csv
7.40611676,417.9,1.37,678.0,4799.0,0.692,49.6,0.0743588154385366,1.37,3.205280921059518,6.872468714977789,678.0,1,/content/drive/MyDrive/Data/kepler_3239945_lightcurve.csv
21.803708,246.4,1.11,473.0,4799.0,0.692,18.5,0.1527421845923394,1.11,1.471278950229015,5.9310892552540135,473.0,1,/content/drive/MyDrive/Data/kepler_3239945_lightcurve.csv
5.499941793,47751.0,59.94,1878.0,7079.0,2.634,814.1,0.060978605514892,59.94,3780523.420296706,96.78545398846084,1878.0,0,/content/drive/MyDrive/Data/kepler_2860594_lightcurve.csv
3.849371737,1298.6,12.94,2034.0,6244.0,2.992,132.7,0.0480690266860085,12.94,13006.391501320362,33.09499866742618,2034.0,1,/content/drive/MyDrive/Data/kepler_3861595_lightcurve.csv
11.39102358,448.6,1.67,618.0,4983.0,0.728,10.5,0.0990787670582463,1.67,6.668849910081185,7.894232341318479,618.0,1,/content/drive/MyDrive/Data/kepler_3245969_lightcurve.csv
11.39110963,593.4,1.9,632.0,4999.0,0.76,12.1,0.0990792660310917,1.9,10.749501472399912,8.640440724330826,632.0,1,/content/drive/MyDrive/Data/kepler_3245969_lightcurve.csv
453.54212,861.0,9.23,390.0,5874.0,3.006,48.8,1.1552709250231203,9.23,3726.029541123428,26.12459492535452,390.0,1,/content/drive/MyDrive/Data/kepler_3634051_lightcurve.csv
122.8054416,313.0,118.62,602.0,5874.0,3.006,10.6,0.4835230332274355,118.62,47248095.00416781,156.06981597606614,602.0,1,/content/drive/MyDrive/Data/kepler_3634051_lightcurve.csv
309.191789,122.8,1.96,383.0,6299.0,1.754,10.5,0.8948647365294091,1.96,12.060004337957892,8.830547367549437,383.0,1,/content/drive/MyDrive/Data/kepler_4572728_lightcurve.csv
5.194256813,38851.0,41.77,1546.0,6100.0,2.086,2390.4,0.0586976937976757,41.77,993570.2027030056,75.16462709468782,1546.0,0,/content/drive/MyDrive/Data/kepler_4069213_lightcurve.csv
4.800653901,15304.0,16.91,1347.0,6715.0,1.241,298.0,0.0556936512526421,16.91,35005.10205223846,39.91249708444343,1347.0,0,/content/drive/MyDrive/Data/kepler_3869825_lightcurve.csv
3.900109346,126190.0,40.37,1160.0,5791.0,0.969,448.0,0.0484904947458348,40.37,875825.070703546,73.39213118871545,1160.0,0,/content/drive/MyDrive/Data/kepler_3231120_lightcurve.csv
22.8245144,322.7,3.36,946.0,6642.0,1.846,15.9,0.1574731291102052,3.36,88.60440761381366,12.877924324219174,946.0,1,/content/drive/MyDrive/Data/kepler_5202905_lightcurve.csv
14.8444836,177.9,2.49,1092.0,6642.0,1.846,10.5,0.1182085315916142,2.49,29.237321559789468,10.441139962339546,1092.0,1,/content/drive/MyDrive/Data/kepler_5202905_lightcurve.csv
12.42618005,1522.8,3.48,551.0,4624.0,0.684,113.1,0.1049938483752669,3.48,100.88885718401002,13.198173866899864,551.0,0,/content/drive/MyDrive/Data/kepler_5471496_lightcurve.csv
